0101	1.925005e+00	1.647246e+00	1.152854e+00	Yes	
0201	2.456409e+00	2.392218e+00	1.758130e+00	Yes	
0301	2.227141e+00	1.859362e+00	1.278332e+00	Yes	
0401	-1.402849e+00	-1.077421e+00	-6.774700e-01	Yes	
0501	1.988397e+00	1.588141e+00	1.149703e+00	Yes	
0601	7.414120e-01	6.679470e-01	4.096860e-01	Yes	
0701	5.038908e+00	3.967628e+00	2.851174e+00	Yes	
0801	4.074191e+00	3.148992e+00	2.205415e+00	Yes	
0901	7.832250e-01	5.236240e-01	3.283740e-01	No	
1001	8.617000e-02	1.008720e-01	2.598000e-03	No	
1101	5.692550e-01	4.676080e-01	3.436800e-01	No	
1201	1.095537e+00	1.054295e+00	9.983270e-01	Yes	
1301	3.220279e+00	2.672891e+00	1.944604e+00	Yes	
1401	2.432569e+00	1.966904e+00	1.496292e+00	Yes	
1501	-5.656310e-01	-3.714060e-01	-1.084920e-01	Yes	
1601	2.614752e+00	2.105436e+00	1.412945e+00	Yes	
1701	1.676596e+00	1.179276e+00	8.532350e-01	No	
1801	-4.276280e-01	-3.689440e-01	-2.166700e-01	No	
1901	-1.022388e+00	-7.913630e-01	-5.208080e-01	No	
2001	4.226030e-01	1.069510e-01	-4.582800e-02	No	
2101	-7.784650e-01	-6.260770e-01	-5.208580e-01	No	
2201	1.963590e-01	3.346000e-02	2.769100e-02	No	
2301	-2.965220e-01	-1.585800e-02	2.539800e-02	Yes	
2401	-7.637930e-01	-5.871390e-01	-3.477210e-01	No	
2501	-2.426807e+00	-1.370487e+00	-6.888380e-01	No	
2601	2.361670e+00	1.662545e+00	1.143522e+00	No	
2701	6.635600e-02	-7.307000e-03	-2.662000e-03	No	
2801	1.787562e+00	1.339275e+00	9.165110e-01	No	
2901	-8.574100e-02	-1.303240e-01	-3.689600e-02	No	
3001	1.546765e+00	1.068661e+00	7.639690e-01	No	
3101	-1.295402e+00	-9.866740e-01	-6.824440e-01	No	
3201	-8.437860e-01	-5.738730e-01	-3.779960e-01	No	
3301	-1.690762e+00	-1.057369e+00	-6.511770e-01	No	
3401	-2.106130e-01	-2.162570e-01	-8.190300e-02	No	
3501	-7.587610e-01	-6.279710e-01	-4.813110e-01	No	
3601	-2.843760e-01	-1.598030e-01	-9.683500e-02	No	
3701	1.282327e+00	1.127820e+00	8.124190e-01	No	
3801	1.708083e+00	1.060782e+00	7.278900e-01	No	
3901	-1.596259e+00	-1.439909e+00	-1.155300e+00	No	
4001	1.929748e+00	1.418912e+00	9.032040e-01	No	
4101	-1.707513e+00	-1.210439e+00	-8.145010e-01	No	
4201	-3.869780e-01	-2.031200e-01	-8.543700e-02	No	
4301	6.799280e-01	6.343060e-01	4.720550e-01	No	
4401	5.359140e-01	3.326260e-01	1.364600e-01	No	
4501	1.420776e+00	9.738880e-01	6.165260e-01	No	
4601	-1.639717e+00	-9.699300e-01	-5.816530e-01	No	
4701	1.899460e-01	-1.275600e-02	-2.011100e-02	No	
4801	-2.181830e-01	-3.083500e-02	1.490570e-01	No	
4901	-1.220524e+00	-7.872170e-01	-3.823480e-01	No	
5001	7.680850e-01	6.799500e-01	4.366600e-01	No	
5101	1.668154e+00	1.264592e+00	1.020333e+00	No	
5201	1.340505e+00	8.184010e-01	4.111510e-01	No	
5301	-1.545341e+00	-1.214167e+00	-7.915590e-01	No	
5401	8.928820e-01	7.931970e-01	6.720290e-01	No	
5501	2.223000e-02	-1.477970e-01	-2.958420e-01	No	
5601	-2.915592e+00	-2.155180e+00	-1.373704e+00	No	
5701	-1.625390e+00	-1.210200e+00	-9.130900e-01	No	
5801	1.020880e-01	1.785740e-01	1.496050e-01	No	
5901	-1.690728e+00	-1.215893e+00	-8.165240e-01	No	
6001	9.896270e-01	8.081210e-01	7.121420e-01	No	
6101	-1.926340e-01	-2.626500e-02	9.003600e-02	No	
6201	2.043280e-01	1.836800e-01	1.872240e-01	No	
6301	-3.147990e-01	-1.603250e-01	1.879900e-02	No	
6401	3.412300e-01	1.715450e-01	4.508100e-02	No	
0102	1.917625e+00	1.642903e+00	1.087755e+00	Yes	
0202	2.654031e+00	1.984946e+00	1.328884e+00	Yes	
0302	3.830720e+00	2.903484e+00	1.849773e+00	Yes	
0402	2.070804e+00	1.643167e+00	1.141983e+00	Yes	
0502	4.479020e-01	4.615140e-01	4.281710e-01	No	
0602	-2.354612e+00	-1.675893e+00	-1.073640e+00	No	
0702	9.850660e-01	1.054923e+00	1.021164e+00	Yes	
0802	2.314008e+00	1.885201e+00	1.388945e+00	Yes	
0902	4.060620e-01	4.556050e-01	3.837950e-01	No	
1002	2.555940e-01	2.147280e-01	1.409810e-01	No	
1102	-1.188004e+00	-9.532680e-01	-7.742550e-01	No	
1202	1.343169e+00	1.034112e+00	8.334860e-01	No	
1302	-4.050700e-01	-1.902760e-01	-1.345710e-01	No	
1402	1.917746e+00	1.303859e+00	1.035338e+00	Yes	
1502	1.965377e+00	1.472480e+00	1.084794e+00	Yes	
1602	1.989002e+00	1.555069e+00	1.027823e+00	Yes	
1702	-1.074909e+00	-8.498150e-01	-5.944520e-01	No	
1802	2.062730e+00	1.622694e+00	1.129609e+00	No	
1902	5.387120e-01	4.846460e-01	4.440720e-01	No	
2002	-1.774949e+00	-1.179332e+00	-7.231950e-01	No	
2102	1.589747e+00	1.053531e+00	6.373400e-01	No	
2202	1.216138e+00	8.746660e-01	5.819560e-01	No	
2302	5.167670e-01	2.447360e-01	5.255900e-02	No	
2402	-1.294470e+00	-1.216064e+00	-1.016770e+00	No	
2502	-1.421090e-01	-2.295200e-02	3.783800e-02	Yes	
2602	1.327214e+00	8.097070e-01	5.321640e-01	No	
2702	9.595680e-01	5.012070e-01	3.083210e-01	No	
2802	2.643250e-01	6.409600e-02	5.693800e-02	No	
2902	1.218133e+00	1.071369e+00	9.126730e-01	No	
3002	6.664370e-01	4.840210e-01	3.692900e-01	No	
3102	-1.026450e-01	2.460800e-02	-5.724000e-03	No	
3202	1.198191e+00	7.613040e-01	4.841570e-01	No	
3302	-2.372299e+00	-1.806660e+00	-1.203999e+00	No	
3402	3.046880e-01	1.488520e-01	7.297000e-03	No	
3502	6.457420e-01	4.553420e-01	2.638120e-01	No	
3602	1.874883e+00	1.477370e+00	9.710590e-01	No	
3702	-7.730300e-01	-5.104700e-01	-3.173010e-01	No	
3802	2.123910e-01	1.144650e-01	-7.976000e-03	No	
3902	1.769251e+00	1.276496e+00	7.930820e-01	No	
4002	6.078600e-02	-2.668600e-02	-9.907700e-02	No	
4102	1.004628e+00	6.724460e-01	3.953430e-01	No	
4202	-8.211270e-01	-7.203880e-01	-5.626980e-01	No	
4302	-1.489153e+00	-9.359430e-01	-3.986940e-01	No	
4402	9.781950e-01	6.863090e-01	5.134040e-01	No	
4502	1.585648e+00	1.364393e+00	1.081395e+00	No	
4602	2.274271e+00	1.714175e+00	1.183451e+00	No	
4702	1.407031e+00	1.016506e+00	6.251720e-01	No	
4802	-1.400340e-01	-8.405000e-02	5.718800e-02	No	
4902	-5.360880e-01	-4.469280e-01	-3.581470e-01	No	
5002	-4.643610e-01	-2.471740e-01	-8.636000e-02	No	
5102	-1.238168e+00	-8.314970e-01	-5.329590e-01	No	
5202	-5.530580e-01	-4.843060e-01	-3.289490e-01	No	
5302	-2.637170e-01	-3.350260e-01	-3.217550e-01	No	
5402	6.426710e-01	6.128070e-01	5.341050e-01	No	
5502	-2.817455e+00	-2.109129e+00	-1.599380e+00	No	
5602	1.078268e+00	7.457330e-01	4.825890e-01	No	
5702	2.716530e-01	2.399850e-01	1.709180e-01	No	
5802	2.808910e-01	2.086870e-01	1.141110e-01	No	
5902	-5.278380e-01	-2.682850e-01	-1.465150e-01	No	
6002	-2.101212e+00	-1.454606e+00	-9.749240e-01	No	
6102	1.170321e+00	7.213360e-01	4.923240e-01	No	
6202	-7.956400e-01	-4.795910e-01	-2.722540e-01	No	
6302	1.023724e+00	5.280160e-01	1.965590e-01	No	
6402	7.455940e-01	6.424730e-01	4.565700e-01	No	
0103	6.439700e-01	6.286870e-01	4.952700e-01	Yes	
0203	2.104039e+00	1.665684e+00	1.088624e+00	Yes	
0303	2.516399e+00	2.085089e+00	1.484395e+00	Yes	
0403	9.095100e-01	9.253800e-01	5.780580e-01	Yes	
0503	6.390380e-01	2.404460e-01	6.309800e-02	No	
0603	6.856930e-01	7.054070e-01	5.170870e-01	No	
0703	1.571703e+00	1.211220e+00	8.860360e-01	No	
0803	8.705520e-01	5.882900e-01	4.228300e-01	Yes	
0903	7.792690e-01	6.221300e-01	4.288400e-01	No	
1003	9.205780e-01	8.030380e-01	5.876550e-01	No	
1103	1.880880e-01	7.210600e-02	-6.726400e-02	No	
1203	-1.344829e+00	-8.213610e-01	-4.840780e-01	No	
1303	-1.212552e+00	-9.104290e-01	-5.603040e-01	No	
1403	1.404718e+00	1.032457e+00	8.142130e-01	Yes	
1503	9.940720e-01	7.474640e-01	5.856220e-01	Yes	
1603	1.791118e+00	1.355823e+00	8.989370e-01	Yes	
1703	-3.602110e-01	-4.032650e-01	-4.140240e-01	No	
1803	-1.194258e+00	-7.039000e-01	-4.623620e-01	No	
1903	-4.256490e-01	-4.125580e-01	-2.291600e-01	No	
2003	-1.280897e+00	-8.780060e-01	-5.942650e-01	No	
2103	-6.043800e-01	-5.158200e-01	-4.747220e-01	No	
2203	2.143056e+00	1.626613e+00	1.193952e+00	No	
2303	-1.047904e+00	-6.529410e-01	-2.198680e-01	No	
2403	-4.882610e-01	-4.181530e-01	-3.479340e-01	No	
2503	-2.115630e-01	-1.735170e-01	-1.273490e-01	No	
2603	-7.903100e-02	-4.218400e-02	-1.327940e-01	No	
2703	3.919520e-01	2.683280e-01	7.704800e-02	No	
2803	-5.429790e-01	-4.295600e-01	-3.601680e-01	No	
2903	7.994030e-01	5.584790e-01	3.149020e-01	No	
3003	-6.570490e-01	-3.725380e-01	-2.074040e-01	No	
3103	1.555121e+00	1.180433e+00	7.923240e-01	No	
3203	-1.168301e+00	-8.397040e-01	-5.980750e-01	No	
3303	-2.080600e-01	-1.965770e-01	-5.644400e-02	No	
3403	-1.551821e+00	-1.158453e+00	-7.255610e-01	No	
3503	1.128147e+00	8.157180e-01	5.761690e-01	No	
3603	-4.248090e-01	-3.825110e-01	-2.575810e-01	No	
3703	2.416347e+00	1.666511e+00	1.117117e+00	No	
3803	3.827000e-01	3.428950e-01	2.240920e-01	No	
3903	-9.054120e-01	-5.848640e-01	-4.150580e-01	No	
4003	1.078781e+00	8.850890e-01	6.317640e-01	No	
4103	-6.878540e-01	-4.751610e-01	-2.399460e-01	No	
4203	-7.727030e-01	-4.559060e-01	-2.796920e-01	No	
4303	-1.138730e+00	-8.306450e-01	-5.981240e-01	No	
4403	-1.508600e-02	1.941400e-01	2.743610e-01	No	
4503	2.108730e-01	3.345630e-01	3.112400e-01	No	
4603	-5.486470e-01	-1.135910e-01	5.660900e-02	No	
4703	-5.786070e-01	-1.539710e-01	1.795460e-01	No	
4803	1.590274e+00	1.306693e+00	9.821980e-01	No	
4903	3.802360e-01	2.310160e-01	1.485130e-01	No	
5003	1.228820e-01	5.503900e-02	-1.082480e-01	No	
5103	5.461590e-01	1.014730e-01	-1.424180e-01	No	
5203	1.606705e+00	1.171190e+00	8.271950e-01	No	
5303	-2.199658e+00	-1.573618e+00	-1.078934e+00	No	
5403	6.401400e-01	4.475210e-01	2.474810e-01	No	
5503	6.744100e-01	3.796220e-01	1.908810e-01	No	
5603	-2.686120e-01	-1.222600e-01	4.310600e-02	No	
5703	3.507250e-01	1.027040e-01	1.631300e-02	No	
5803	-1.019645e+00	-6.676890e-01	-4.097410e-01	No	
5903	-2.825710e-01	2.261400e-02	1.504700e-01	No	
6003	-2.763243e+00	-2.184196e+00	-1.510610e+00	No	
6103	5.514480e-01	4.200750e-01	2.601350e-01	No	
