0101	3.728890e-01	4.010500e-01	4.046480e-01	No	
0201	-8.115250e-01	-9.219770e-01	-9.652280e-01	No	
0301	9.316440e-01	7.369590e-01	5.688940e-01	No	
0401	7.447000e-03	1.064630e-01	3.496110e-01	No	
0501	4.668630e-01	3.303890e-01	2.488550e-01	No	
0601	3.574360e-01	-6.200000e-04	-3.756740e-01	No	
0701	8.551490e-01	7.909070e-01	9.631330e-01	No	
0801	-3.093200e-01	-8.212730e-01	-1.040033e+00	No	
0901	5.018200e-01	2.024050e-01	4.653100e-02	No	
1001	2.910170e-01	-6.293000e-02	-2.569140e-01	No	
1101	-3.264670e-01	-4.685450e-01	-3.834660e-01	No	
1201	2.524126e+00	2.389255e+00	2.389247e+00	No	
1301	3.770480e-01	3.927350e-01	5.050900e-01	Yes	
1401	3.080240e+00	2.835650e+00	2.598804e+00	Yes	
1501	6.388670e-01	1.133080e-01	-5.541800e-01	Yes	
1601	1.152922e+00	9.046320e-01	6.688850e-01	Yes	
1701	1.551528e+00	1.253714e+00	8.829820e-01	No	
1801	8.434030e-01	8.595540e-01	9.882230e-01	No	
1901	-3.950080e-01	-4.884650e-01	-7.052520e-01	No	
2001	-1.766610e-01	-1.215710e-01	1.983100e-02	No	
2101	5.280880e-01	6.130990e-01	6.668110e-01	No	
2201	1.267408e+00	1.433953e+00	1.610529e+00	No	
2301	-2.068084e+00	-2.094311e+00	-2.355231e+00	No	
2401	-1.000548e+00	-1.129292e+00	-1.319191e+00	No	
2501	-3.018520e+00	-2.997277e+00	-3.102621e+00	No	
2601	2.316843e+00	2.190154e+00	2.214819e+00	No	
2701	4.420940e-01	6.556670e-01	8.565160e-01	No	
2801	6.513810e-01	6.435360e-01	7.570520e-01	No	
2901	9.152780e-01	6.406910e-01	2.980920e-01	No	
3001	-6.271700e-02	-1.635000e-02	1.495270e-01	No	
3101	1.456706e+00	1.563921e+00	1.486618e+00	No	
3201	-7.443040e-01	-6.511970e-01	-6.353070e-01	No	
3301	-2.047297e+00	-2.198721e+00	-2.368883e+00	No	
3401	1.139755e+00	1.262540e+00	1.281906e+00	No	
3501	4.281900e-01	3.640110e-01	1.978440e-01	No	
3601	9.933220e-01	1.259761e+00	1.566303e+00	No	
3701	-2.932300e-01	-6.165360e-01	-8.931290e-01	No	
3801	2.193608e+00	2.073203e+00	2.102122e+00	No	
3901	-1.563838e+00	-1.594168e+00	-1.741138e+00	No	
4001	1.524850e+00	1.440891e+00	1.527197e+00	No	
4101	-1.136623e+00	-1.293188e+00	-1.424521e+00	No	
4201	-8.851980e-01	-9.784020e-01	-1.134397e+00	No	
4301	-4.125670e-01	-4.050860e-01	-4.077430e-01	No	
4401	1.830260e-01	4.660760e-01	7.806270e-01	No	
4501	1.696890e-01	1.474790e-01	3.872400e-02	No	
4601	-9.757480e-01	-7.592740e-01	-4.763530e-01	No	
4701	-5.209200e-02	1.222450e-01	4.926840e-01	No	
4801	7.437360e-01	7.482430e-01	8.764630e-01	No	
4901	-1.251503e+00	-1.276474e+00	-1.358386e+00	No	
5001	5.389090e-01	5.570250e-01	5.924550e-01	No	
5101	1.094136e+00	8.991630e-01	7.398330e-01	No	
5201	9.403500e-02	-2.660730e-01	-6.123090e-01	No	
5301	-1.025050e-01	-5.408200e-02	1.295000e-03	No	
5401	1.331547e+00	1.226430e+00	1.136380e+00	No	
5501	4.451420e-01	6.033880e-01	7.509520e-01	No	
5601	-2.079120e-01	-1.365180e-01	-1.205740e-01	No	
5701	-1.219158e+00	-1.301677e+00	-1.488451e+00	No	
5801	-5.675330e-01	-4.935180e-01	-5.597830e-01	No	
5901	-5.907310e-01	-8.125280e-01	-1.020145e+00	No	
6001	6.943000e-02	-1.995140e-01	-3.650470e-01	No	
6101	-2.191640e-01	-2.770170e-01	-3.452380e-01	No	
6201	-1.243890e-01	4.408900e-02	2.752530e-01	No	
6301	1.278700e-02	-1.341400e-02	-1.689470e-01	No	
6401	1.979537e+00	1.994403e+00	2.069304e+00	No	
0102	-1.039334e+00	-1.028327e+00	-9.456950e-01	No	
0202	2.518608e+00	2.532376e+00	2.577866e+00	No	
0302	8.815630e-01	7.889550e-01	7.037510e-01	No	
0402	5.203960e-01	5.890080e-01	7.395250e-01	No	
0502	-3.134200e-01	-3.731070e-01	-4.907470e-01	No	
0602	-1.607843e+00	-1.621093e+00	-1.781389e+00	No	
0702	-1.212805e+00	-1.062561e+00	-9.240480e-01	No	
0802	-2.509970e-01	-3.623330e-01	-5.828520e-01	No	
0902	-5.337560e-01	-6.020440e-01	-8.156360e-01	No	
1002	4.565150e-01	6.114330e-01	7.612150e-01	No	
1102	-6.708950e-01	-5.824600e-01	-5.770860e-01	No	
1202	1.632373e+00	1.370137e+00	1.072143e+00	No	
1302	1.386600e-01	6.100300e-02	-1.566800e-02	No	
1402	2.098931e+00	1.810981e+00	1.450867e+00	Yes	
1502	2.889731e+00	2.460351e+00	2.013947e+00	Yes	
1602	6.804490e-01	5.112600e-01	4.073970e-01	Yes	
1702	1.792893e+00	1.658203e+00	1.600487e+00	No	
1802	7.306380e-01	6.099000e-01	7.183500e-01	No	
1902	7.331190e-01	7.298650e-01	7.510460e-01	No	
2002	-1.647361e+00	-1.657845e+00	-1.722168e+00	No	
2102	1.492407e+00	1.602468e+00	1.787686e+00	No	
2202	1.287941e+00	1.446081e+00	1.631792e+00	No	
2302	1.275490e-01	3.094990e-01	5.954400e-01	No	
2402	-1.359575e+00	-1.481564e+00	-1.613391e+00	No	
2502	-7.076850e-01	-8.044020e-01	-8.282720e-01	No	
2602	1.909998e+00	1.751101e+00	1.799630e+00	No	
2702	2.251875e+00	2.487485e+00	2.767357e+00	No	
2802	1.506316e+00	1.525353e+00	1.575480e+00	No	
2902	2.046579e+00	2.114724e+00	2.219606e+00	No	
3002	1.092310e-01	-6.472200e-02	-2.291870e-01	No	
3102	-1.782854e+00	-2.118368e+00	-2.419843e+00	No	
3202	5.003900e-01	3.652330e-01	2.959670e-01	No	
3302	2.022500e-01	1.580610e-01	7.364200e-02	No	
3402	7.236190e-01	7.437240e-01	8.230780e-01	No	
3502	5.449180e-01	5.996620e-01	7.279660e-01	No	
3602	2.038560e-01	1.282890e-01	1.422930e-01	No	
3702	-8.559320e-01	-7.899630e-01	-7.565970e-01	No	
3802	1.214840e-01	9.954400e-02	8.719700e-02	No	
3902	2.375979e+00	2.388747e+00	2.542630e+00	No	
4002	-5.301300e-01	-4.205650e-01	-3.476620e-01	No	
4102	2.743530e-01	-8.536000e-03	-1.702310e-01	No	
4202	-1.402516e+00	-1.431251e+00	-1.572170e+00	No	
4302	-7.508910e-01	-7.583400e-01	-7.731860e-01	No	
4402	2.010613e+00	1.773155e+00	1.484620e+00	No	
4502	2.827542e+00	2.676553e+00	2.505571e+00	No	
4602	-2.781350e-01	-9.854000e-02	2.485140e-01	No	
4702	5.044460e-01	3.183490e-01	1.918410e-01	No	
4802	8.606430e-01	9.433980e-01	1.071916e+00	No	
4902	5.262410e-01	5.382190e-01	5.620810e-01	No	
5002	8.303100e-02	1.421820e-01	1.506830e-01	No	
5102	-1.513885e+00	-1.553555e+00	-1.635980e+00	No	
5202	7.605040e-01	9.039970e-01	9.040050e-01	No	
5302	-1.830200e-02	3.841200e-02	1.356520e-01	No	
5402	5.555630e-01	4.626630e-01	4.673890e-01	No	
5502	-2.137119e+00	-1.869373e+00	-1.677005e+00	No	
5602	6.218560e-01	4.012240e-01	2.463070e-01	No	
5702	6.065010e-01	6.843380e-01	7.595900e-01	No	
5802	-1.339635e+00	-1.091099e+00	-8.477470e-01	No	
5902	-6.959970e-01	-7.121100e-01	-7.395100e-01	No	
6002	-1.537745e+00	-1.474872e+00	-1.439607e+00	No	
6102	2.599894e+00	2.823409e+00	3.207776e+00	No	
6202	8.031290e-01	6.002670e-01	4.410490e-01	No	
6302	8.567420e-01	7.520970e-01	7.246830e-01	No	
6402	-1.143555e+00	-1.225645e+00	-1.255886e+00	No	
0103	3.195900e-02	-2.696850e-01	-5.107970e-01	No	
0203	-5.318160e-01	-6.150800e-01	-6.842370e-01	No	
0303	1.047600e-02	2.193820e-01	4.337420e-01	Yes	
0403	-7.587210e-01	-6.216030e-01	-4.066060e-01	Yes	
0503	1.556135e+00	1.381743e+00	1.156299e+00	Yes	
0603	1.558071e+00	1.603289e+00	1.764274e+00	Yes	
0703	1.827451e+00	1.820983e+00	1.855669e+00	Yes	
0803	1.621910e+00	1.641037e+00	1.735011e+00	Yes	
0903	7.856820e-01	7.937280e-01	8.696290e-01	Yes	
1003	1.842335e+00	1.817852e+00	1.848138e+00	No	
